X,Y,OBJECTID,COMPKEY,COMPTYPE,SEGKEY,DISTANCE,WIDTH,UNITID,UNITTYPE,UNITDESC,BIKE_FACILITY,RACK_CAPACITY,DELINEATOR_POSTS,FINISH_TYPE,SURFACE_TYPE,INSTALL_DATE,MOUNT_TYPE,COLOR,MANUFACTURER,MODEL_TYPE,CONDITION,CONDITION_ASSESSMENT_DATE,SIDE,OWNERSHIP,CURRENT_STATUS,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,OVERRIDECOMMENT,SHAPE_LNG,SHAPE_LAT
1272433.92433977,227950.729501471,2204,606497,16,14630,35,-30,BKR-3336,BKR,E PINE ST 0050 BLOCK S SIDE (  20) 20 FT E/O SUMMIT AVE                                                                                                                                                                                                        ,SGL,6,N,GALV,PCC,2013/10/25 00:00:00+00, , , , , ,,S,SDOT, ,DISTRICT3, ,N,,-122.325386139043,47.6151373462431
1268687.46686393,226547.017500043,2205,758958,16,2760,32,-33,BKR-4311,BKR,2ND AVE 0190 BLOCK NE SIDE (  10) 10 FT NW/O STEWART ST                                                                                                                                                                                                        ,ONST,6,Y,GALV,AC,, , , , , ,,NE, , ,DISTRICT7, ,N,,-122.340461515325,47.6110896877417
1281501.59321305,247290.818097278,2206,517132,16,5355,41,-20,BKR-266,BKR,35TH AVE NE 0550 BLOCK E SIDE (  28) 28 FT N/O NE 55TH ST                                                                                                                                                                                                      ,SGL,2,N,GALV,PCC,2004/12/29 00:00:00+00,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,2009/08/17 00:00:00+00,E,SDOT,INSVC,DISTRICT4, ,N,,-122.290112778478,47.6686244671599
1267264.32036647,227754.552093282,2207,518493,16,2764,193.5,30,BKR-259,BKR,2ND AVE 0230 BLOCK SW SIDE ( 188) 188 FT NW/O BELL ST                                                                                                                                                                                                          ,SGL,2,N,GALV,PCC,2008/05/06 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/20 00:00:00+00,SW,SDOT,INSVC,DISTRICT7, ,N,,-122.346326236295,47.6143229418591
1254427.74435332,246439.227696404,2208,758447,16,23170,95,-11,BKR-4305,BKR,W COMMODORE WAY 0330 BLOCK NE SIDE (  65) 65 FT NW/O 33RD AVE W                                                                                                                                                                                                ,ONST,6,Y,GALV,PCC,, , , , , ,,NE, , ,DISTRICT7, ,N,,-122.399901599263,47.664832420372
1269225.27371249,230413.229407996,2209,648097,16,13534,307,32,BKR-3739,BKR,WESTLAKE AVE N 0030 BLOCK W SIDE ( 285) 97 FT S/O HARRISON ST                                                                                                                                                                                                  ,CLSTR,4,N,GALV,PCC,, , , , , ,,W, , ,DISTRICT7, ,N,,-122.338588164687,47.6217156910923
1268422.05252767,234328.555876002,2210,614710,16,10084,38,-31,BKR-3390,BKR,DEXTER AVE N 0150 BLOCK E SIDE (  25) 25 FT N/O GALER ST                                                                                                                                                                                                       ,SGL,2,N,GALV,PCC,2014/03/25 00:00:00+00,SUFMT, , ,BKR-RLRCK,GOOD,2016/09/01 00:00:00+00,E,SDOT,INSVC,DISTRICT7, ,N,,-122.342155807708,47.6324043362768
1265468.92497264,254259.93215242,2211,727749,16,15890,553,-24,BKR-4104,BKR,N 80TH ST 0010 BLOCK S SIDE ( 533) 100 FT W/O GREENWOOD AVE N                                                                                                                                                                                                  ,SGL,2,N,GALV,PCC,2018/12/12 00:00:00+00,OTHER, , ,BKR-INVRU,GOOD,,S,SDOT,INSVC,DISTRICT6, ,N,,-122.355729738326,47.6868758870797
1267382.6449746,212180.913805321,2212,698560,16,22805,30,-33,BKR-4028,BKR,SW SPOKANE ST 0090 BLOCK N SIDE (   0) 0 FT W/O S SPOKANE ST                                                                                                                                                                                                   ,SGL,0,N,STSTL,PCC,, , , , , ,,N, ,INSVC,DISTRICT1,DISTRICT2,N,,-122.34460671146,47.5716425756554
1268436.91723168,241809.281067669,2213,844070,16,12958,73,31,BKR-4398,BKR,STONE WAY N 0380 BLOCK W SIDE (  60) 430 FT S/O N 39TH ST                                                                                                                                                                                                      ,SGL,0,N,GALV,AC,2021/12/23 00:00:00+00, , , , , ,,W, , ,DISTRICT4, ,N,,-122.342690556812,47.652909505329
1270183.09848146,222274.468055665,2214,580214,16,1187,214,31,BKR-3072,BKR,1ST AVE S 0030 BLOCK E SIDE ( 191) 70 FT N/O S JACKSON ST                                                                                                                                                                                                      ,SGL,2,N,GALV,PCC,2012/03/05 00:00:00+00, , , ,BKR-RLRCK, ,,E,SDOT,PLANNED,DISTRICT7, ,N,,-122.334061447616,47.5994588974028
1271098.5052664,222336.636631727,2215,518688,16,4516,114,-10,BKR-251,BKR,3RD AVE S 0030 BLOCK W SIDE ( 101) 101 FT S/O S MAIN ST                                                                                                                                                                                                        ,SGL,2,N,GALV,PCC,2004/02/17 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,,W,SDOT,INSVC,DISTRICT7, ,N,,-122.330356718598,47.5996781753155
1275415.79947883,214782.782224,2216,732682,16,9118,97,-30,BKR-4176,BKR,BEACON AVE S 0270 BLOCK SW SIDE (  84) 45 FT NW/O 16TH AVE S                                                                                                                                                                                                   ,ONSDW,2,N,GALV,PCC,, , , , , ,,SW, , ,DISTRICT2, ,N,,-122.312272627516,47.5792020596051
1263182.39524229,250354.747508422,2217,518174,16,18608,43,-21,BKR-814,BKR,NW 65TH ST 0062 BLOCK N SIDE (  30) 30 FT W/O 7TH E AVE NW                                                                                                                                                                                                     ,SGL,2,N,GALV,PCC,2009/08/03 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/31 00:00:00+00,N,SDOT,INSVC,DISTRICT6, ,N,,-122.364695786487,47.6760476322519
1272545.44453189,252095.681526199,2218,518476,16,14059,74,-22,BKR-2484,BKR,EAST GREEN LAKE DR N 0735 BLOCK NE SIDE (  61) 61 FT NW/O 4TH AVE NE                                                                                                                                                                                           ,SGL,5,N,GALV,PCC,,STBS,NONE,OTHER,BKR-RIBON,GOOD,2009/07/30 00:00:00+00,NE,SDOT,INSVC,DISTRICT6, ,N,,-122.326833786259,47.6813238872044
1269397.02238466,224619.224986061,2219,631832,16,1005,206,30,BKR-3597,BKR,1ST AVE 0110 BLOCK SW SIDE ( 196) 74 FT SE/O SENECA ST                                                                                                                                                                                                         ,SGL,2,N,GALV,PCC,2015/08/12 00:00:00+00,SUFMT, , ,BKR-INVRU,GOOD,2016/09/01 00:00:00+00,SW,SDOT,INSVC,DISTRICT7, ,N,,-122.337432704992,47.6058437308284
1254861.76432177,250389.366068453,2220,518517,16,4987,194,24,BKR-1057,BKR,32ND AVE NW 0640 BLOCK W SIDE ( 164) 21 FT S/O NW 65TH ST                                                                                                                                                                                                      ,SGL,2,N,GALV,PCC,2009/04/16 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,2009/08/12 00:00:00+00,W,SDOT,INSVC,DISTRICT6, ,N,,-122.398466589798,47.6756836308575
1264394.88631554,231588.441313207,2221,518187,16,23583,62,-32,BKR-2059,BKR,W MERCER ST 0010 BLOCK N SIDE (  43) 43 FT W/O 1ST AVE W                                                                                                                                                                                                       ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/28 00:00:00+00,N,SDOT,INSVC,DISTRICT7, ,N,,-122.358265673733,47.6246762013962
1268582.14750382,244549.918190479,2222,518884,16,12967,171,31,BKR-867,BKR,STONE WAY N 0440 BLOCK W SIDE ( 158) 76 FT S/O N ALLEN PL                                                                                                                                                                                                      ,SGL,2,N,GALV,PCC-PAD,2008/09/22 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/30 00:00:00+00,W,SDOT,INSVC,DISTRICT4, ,N,,-122.342319442496,47.660429286362
1254654.67152156,239851.986345664,2223,518891,16,23073,43,11,BKR-2621,BKR,W BARRETT ST 0320 BLOCK S SIDE (  30) 30 FT W/O 32ND AVE W                                                                                                                                                                                                     ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/08/14 00:00:00+00,S,SDOT,INSVC,DISTRICT7, ,N,,-122.398437205688,47.6467899853227
1268289.25707152,227784.220253304,2224,517233,16,6138,307.5,-36,BKR-1750,BKR,4TH AVE 0210 BLOCK NE SIDE ( 285) 95 FT SE/O BLANCHARD ST                                                                                                                                                                                                      ,SGL,2,N,GALV,PCC,2002/03/06 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/17 00:00:00+00,NE,SDOT,INSVC,DISTRICT7, ,N,,-122.342173926715,47.6144594244224
1270023.3548013,221821.068503201,2225,517776,16,20593,181,-31,BKR-2851,BKR,S KING ST 0006 BLOCK S SIDE ( 177) 82 FT W/O 1ST AVE S                                                                                                                                                                                                         ,SGL,4,N,PAINT,PCC,,SUFMT,GRN,BKR-CORA,BKR-W2704, ,,S,SDOT,OUTSVC,DISTRICT2, ,N,,-122.334672948817,47.5982076020046
1273795.38840516,241113.099690959,2226,517839,16,10578,223,-24,BKR-1699,BKR,FUHRMAN AVE E 0322 BLOCK NE SIDE ( 193) 109 FT SE/O EASTLAKE AVE E                                                                                                                                                                                             ,SGL,2,N,GALV,PCC,2008/08/25 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/08/19 00:00:00+00,NE,SDOT,INSVC,DISTRICT3, ,N,,-122.320898706685,47.6512873170235
1257017.82249999,213004.684494168,2227,822640,16,9544,178,27,BKR-4392,BKR,CALIFORNIA AVE SW 0340 BLOCK E SIDE ( 165) 42 FT N/O SW HINDS S ST                                                                                                                                                                                             ,SGL,2,N,GALV,PCC,2021/07/29 00:00:00+00,SUFMT, , , ,GOOD,,E,SDOT,INSVC,DISTRICT1, ,N,,-122.386653838169,47.5733347482317
1273554.78251691,230289.151647866,2228,518981,16,9453,194,31,BKR-1321,BKR,BROADWAY E 0030 BLOCK W SIDE ( 181) 126 FT S/O E HARRISON ST                                                                                                                                                                                                   ,SGL,2,N,GALV,PCC,,STBS,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,2009/07/21 00:00:00+00,W,SDOT,INSVC,DISTRICT3, ,N,,-122.321025820484,47.6216063895998
1272094.60133143,229080.571614638,2229,580157,16,9216,173,27,BKR-3066,BKR,BELLEVUE AVE 0180 BLOCK W SIDE ( 173) 42 FT S/O E DENNY WAY                                                                                                                                                                                                    ,SGL,2,N,GALV,PCC,2012/02/23 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU, ,,W,SDOT,PLANNED,DISTRICT3, ,N,,-122.326850536885,47.6182161699104
1266438.41623764,240712.66500254,2230,518551,16,15285,145,22,BKR-832,BKR,N 34TH ST 0060 BLOCK N SIDE ( 124) 124 FT E/O EVANSTON AVE N                                                                                                                                                                                                   ,SGL,2,N,GALV,PCC,2009/08/03 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/29 00:00:00+00,N,SDOT,INSVC,DISTRICT6, ,N,,-122.350709919862,47.649795992512
1275271.88056667,246163.349040121,2231,518858,16,1570,106,17,BKR-1647,BKR,12TH AVE NE 0500 BLOCK W SIDE (  93) 93 FT N/O NE 50TH ST                                                                                                                                                                                                      ,SGL,4,N,GALV,PCC,,SUFMT,NONE,BKR-CORA,BKR-W2704, ,,W,SDOT,OUTSVC,DISTRICT4, ,N,,-122.315303883375,47.6652080186382
1279776.09765929,230974.867232576,2232,518956,16,14362,145,29,BKR-619,BKR,E MADISON ST 0280 BLOCK NW SIDE ( 132) 90 FT SW/O 29TH W AVE E                                                                                                                                                                                                 ,SGL,2,N,GALV,PCC,2002/12/05 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/08/19 00:00:00+00,NW,SDOT,INSVC,DISTRICT3, ,N,,-122.295856207925,47.6238128295532
1266703.06391791,240674.229354501,2233,517123,16,10485,40,-31,BKR-245,BKR,FREMONT AVE N 0340 BLOCK E SIDE (  25) 25 FT N/O N 34TH ST                                                                                                                                                                                                     ,SGL,2,N,GALV,PCC,2004/07/13 00:00:00+00,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,2009/07/29 00:00:00+00,E,SDOT,INSVC,DISTRICT6, ,N,,-122.349633346006,47.6497049416126
1270771.96478607,232175.055841804,2234,518357,16,11892,247,-28,BKR-2132,BKR,MINOR AVE N 0080 BLOCK E SIDE ( 228) 86 FT S/O ALOHA ST                                                                                                                                                                                                        ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/27 00:00:00+00,E,SDOT,INSVC,DISTRICT3, ,N,,-122.332456774062,47.6266275621943
1272149.25246748,228804.034654349,2235,518011,16,14583,148,25,BKR-243,BKR,E OLIVE WAY 0140 BLOCK NW SIDE (  19) 130 FT SW/O E HOWELL ST                                                                                                                                                                                                  ,SGL,2,N,GALV,PCC,2004/06/10 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/21 00:00:00+00,NW,SDOT,INSVC,DISTRICT3, ,N,,-122.326607230649,47.6174610968503
1271259.52177857,228654.381598189,2236,630851,16,10964,103,-27,BKR-3565,BKR,HOWELL ST 0120 BLOCK SE SIDE (  80) 80 FT NE/O MINOR AVE                                                                                                                                                                                                       ,SGL,2,N,GALV,PCC,2015/06/01 00:00:00+00,SUFMT, , ,BKR-INVRU,GOOD,2016/09/01 00:00:00+00,SE,SDOT,INSVC,DISTRICT7, ,N,,-122.330202256162,47.6170035178194
1269948.30379322,226440.723355934,2237,517311,16,12201,85,29,BKR-604,BKR,PIKE ST 0050 BLOCK NW SIDE (  70) 70 FT NE/O 5TH AVE                                                                                                                                                                                                           ,SGL,4,N,GALV,PCC,2002/01/13 00:00:00+00,SUFMT,NONE,BKR-CORA,BKR-W2704,GOOD,,NW,SDOT,INSVC,DISTRICT7, ,N,,-122.335342504492,47.6108659137896
1274403.24933378,195057.828219801,2238,516690,16,1957,186,24,BKR-2636,BKR,14TH AVE S 0870 BLOCK E SIDE ( 163) 101 FT N/O S TRENTON ST                                                                                                                                                                                                    ,SGL,2,N,GALV,PCC,2009/08/04 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,2009/08/11 00:00:00+00,E,SDOT,INSVC,DISTRICT1, ,N,,-122.314835924196,47.5250828763132
1282926.31135851,261439.40428777,2239,615977,16,6346,218,-17,BKR-3402,BKR,40TH AVE NE 1050 BLOCK E SIDE ( 205) 30 FT S/O NE 109TH ST                                                                                                                                                                                                     ,SGL,2,N,GALV,PCC,2014/05/06 00:00:00+00,SUFMT, , ,BKR-CRRKB, ,,E,SDOT,INSVC,DISTRICT5, ,N,,-122.285414896598,47.7074794546606
1271562.07422687,225692.522971168,2240,508042,16,12867,127,26,BKR-3,BKR,SPRING ST 0080 BLOCK NW SIDE ( 113) 113 FT NE/O 8TH AVE                                                                                                                                                                                                        ,SGL,2,N,GALV,PCC,,STBS,NONE,BKR-CRMTL,BKR-CRRKB, ,,NW,SDOT,OUTSVC,DISTRICT7, ,N,,-122.328742423134,47.6089012724679
1269394.62603265,240067.27639389,2241,517813,16,13668,47,-17,BKR-329,BKR,WOODLAWN AVE N 0340 BLOCK E SIDE (  34) 34 FT N/O N 34TH ST                                                                                                                                                                                                    ,SGL,2,N,GALV,PCC,2002/11/25 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/30 00:00:00+00,E,SDOT,INSVC,DISTRICT4, ,N,,-122.338667272475,47.648186162082
1268883.74008013,254373.590136528,2242,517786,16,12923,160,17,BKR-2842,BKR,STONE AVE N 0800 BLOCK W SIDE ( 147) 91 FT S/O GREEN LAKE DR N                                                                                                                                                                                                 ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/08/25 00:00:00+00,W,SDOT,INSVC,DISTRICT6, ,N,,-122.341877213157,47.6873717607539
1262807.57828191,207701.249928743,2243,554516,16,9965,58,30,BKR-2959,BKR,DELRIDGE WAY SW 0480 BLOCK E SIDE (  35) 35 FT S/O SW EDMUNDS ST                                                                                                                                                                                               ,SGL,2,N,GALV,PCC-PAD,2010/07/28 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2010/07/28 00:00:00+00,E,SDOT,INSVC,DISTRICT1, ,N,,-122.362776198458,47.5591162375804
1259387.17616642,248039.173618048,2244,518192,16,18462,253,-17,BKR-900,BKR,NW 56TH ST 0170 BLOCK N SIDE ( 240) 240 FT W/O 17TH AVE NW                                                                                                                                                                                                     ,SGL,2,N,GALV,PCC,2007/08/13 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/31 00:00:00+00,N,SDOT,INSVC,DISTRICT6, ,N,,-122.379909265922,47.6694927373199
1281030.06527658,230488.295008078,2245,609796,16,14124,98,17,BKR-3348,BKR,E HARRISON ST 0320 BLOCK N SIDE (  85) 85 FT E/O 32ND AVE E                                                                                                                                                                                                    ,CLSTR,10,N,GALV,AC,2014/03/16 00:00:00+00, , , , , ,,N,SDOT,OUTSVC,DISTRICT3, ,N,,-122.290734786994,47.622544351494
1266982.83268619,242506.113836378,2246,517558,16,11391,221,17,BKR-874,BKR,LINDEN AVE N 0390 BLOCK W SIDE ( 208) 208 FT N/O N 39TH ST                                                                                                                                                                                                     ,SGL,2,N,GALV,PCC,2009/04/13 00:00:00+00,STBS,NONE,BKR-CRMTL,BKR-CRRKW,GOOD,2009/08/26 00:00:00+00,W,SDOT,INSVC,DISTRICT6, ,N,,-122.348644843426,47.6547411600737
1269855.98859313,228994.998622552,2247,518356,16,11376,53,-39,BKR-979,BKR,LENORA ST 0100 BLOCK SE SIDE (  31) 31 FT NE/O TERRY AVE                                                                                                                                                                                                       ,SGL,2,N,GALV,PCC,2009/03/10 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,2009/07/15 00:00:00+00,SE,SDOT,INSVC,DISTRICT7, ,N,,-122.335918862559,47.6178621579713
1270477.19185777,224048.742041484,2248,516804,16,4377,82,35,BKR-1520,BKR,3RD AVE 0080 BLOCK SW SIDE (  64) 64 FT NW/O COLUMBIA ST                                                                                                                                                                                                       ,SGL,4,N,PAINT,PCC,,SUFMT,GRN,BKR-CORA,BKR-W2704,GOOD,,SW,SDOT,INSVC,DISTRICT7, ,N,,-122.333009786808,47.6043378440305
1258023.02704501,247569.955953568,2249,518281,16,9046,244,-28,BKR-2420,BKR,BALLARD AVE NW 0540 BLOCK NE SIDE ( 189) 189 FT NW/O 22ND AVE NW                                                                                                                                                                                               ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/31 00:00:00+00,NE,SDOT,INSVC,DISTRICT6, ,N,,-122.38540636141,47.6681313588503
1281140.15026869,209671.663050756,2250,645919,16,12380,53,-30,BKR-3728,BKR,RAINIER AVE S 0420 BLOCK W SIDE (  30) 30 FT S/O S ADAMS ST                                                                                                                                                                                                    ,CLSTR,6,N,GALV,PCC,, , , , , ,2016/04/08 00:00:00+00,W, ,PLANNED,DISTRICT2, ,N,,-122.288692225143,47.5654916848174
1252274.91894312,215785.764881015,2251,518345,16,7830,61,17,BKR-1959,BKR,58TH AVE SW 0250 BLOCK E SIDE (  48) 48 FT S/O ALKI AVE SW                                                                                                                                                                                                     ,SGL,2,N,GALV,PCC-PAD,2007/12/05 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/08/17 00:00:00+00,E,SDOT,INSVC,DISTRICT1, ,N,,-122.406094388561,47.5806934091799
1267882.43812712,227624.379805148,2252,516938,16,4389,74,34,BKR-1999,BKR,3RD AVE 0220 BLOCK SW SIDE (  51) 51 FT NW/O BLANCHARD ST                                                                                                                                                                                                      ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/20 00:00:00+00,SW,SDOT,INSVC,DISTRICT7, ,N,,-122.343810286484,47.6139994305947
1269844.63012911,226316.297691807,2253,699344,16,12200,254,-26,BKR-4062,BKR,PIKE ST 0040 BLOCK SE SIDE ( 229) 47 FT SW/O 5TH AVE                                                                                                                                                                                                           ,SGL,2,N,GALV,PCC,,SUFMT,NONE, ,BKR-INVRU, ,,SE, ,PLANNED,DISTRICT7, ,N,,-122.335752879848,47.6105193194037
1281641.0162532,207913.895496964,2254,760019,16,19311,123,-17,BKR-4346,BKR,S ALASKA ST 0370 BLOCK S SIDE ( 110) 110 FT E/O RAINIER AVE S                                                                                                                                                                                                  ,CLSTR,4,N,GALV,PCC,2020/01/31 00:00:00+00,SUFMT, ,BKR-SPRTWK,BKR-TOFINO,GOOD,2020/02/18 00:00:00+00,S, ,INSVC,DISTRICT2, ,N,,-122.286529357451,47.5606995871263
1281532.15762909,253453.862711594,2255,518544,16,5364,241,-24,BKR-236,BKR,35TH AVE NE 0770 BLOCK E SIDE ( 228) 228 FT N/O NE 77TH ST                                                                                                                                                                                                     ,SGL,2,N,GALV,PCC,2006/06/27 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/08/14 00:00:00+00,E,SDOT,INSVC,DISTRICT4, ,N,,-122.290462336476,47.6855189126859
1270079.00875336,216775.69205004,2256,516857,16,1205,629,37,BKR-2051,BKR,1ST AVE S 0190 BLOCK E SIDE ( 606) 123 FT N/O S WALKER ST                                                                                                                                                                                                      ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/23 00:00:00+00,E,SDOT,INSVC,DISTRICT2, ,N,,-122.334048664805,47.5843813564723
1268302.53393553,225835.858715311,2257,707756,16,13504,346,30,BKR-4070,BKR,WESTERN AVE 0150 BLOCK SW SIDE ( 346) 56 FT SE/O PINE ST                                                                                                                                                                                                       ,ONST,6,N,GALV,AC,2018/07/13 00:00:00+00,SUFMT, , ,BKR-INVRU, ,,SW,SDOT,OUTSVC,DISTRICT7, ,N,,-122.341965260667,47.6091197516127
1265987.24305317,234635.513636321,2258,517917,16,10613,287,-17,BKR-876,BKR,GARFIELD ST 0020 BLOCK S SIDE ( 274) 0 FT W/O 3RD AVE N                                                                                                                                                                                                        ,SGL,2,N,GALV,PCC,2009/04/13 00:00:00+00,STBS,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,2009/08/28 00:00:00+00,S,SDOT,INSVC,DISTRICT7, ,N,,-122.3520534872,47.6331144027487
1284338.98751996,205748.349702746,2259,609725,16,6908,113,-17,BKR-3345,BKR,46TH AVE S 0520 BLOCK W SIDE ( 100) 100 FT S/O S DAWSON ST                                                                                                                                                                                                     ,SGL,2,N,GALV,PCC,2013/12/10 00:00:00+00, , , , , ,,W,SDOT, ,DISTRICT2, ,N,,-122.275439629317,47.5549029403944
1256874.56240384,209084.921674162,2260,639712,16,9553,120,-34,BKR-3659,BKR,CALIFORNIA AVE SW 0450 BLOCK W SIDE ( 110) 110 FT S/O SW OREGON ST                                                                                                                                                                                             ,SGL,2,N,GALV,PCC,2016/03/01 00:00:00+00, , , , ,GOOD,,W,SDOT,INSVC,DISTRICT1, ,N,,-122.386913539197,47.5625830138476
1257114.02346008,216646.890385896,2261,519256,16,9538,249,-25,BKR-1105,BKR,CALIFORNIA AVE SW 0220 BLOCK W SIDE ( 219) 88 FT N/O SW COLLEGE ST                                                                                                                                                                                             ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/08/06 00:00:00+00,W,SDOT,INSVC,DISTRICT1, ,N,,-122.386561977389,47.5833231123862
1270425.73220971,228999.314974546,2262,762560,16,13322,119,-30,BKR-4381,BKR,VIRGINIA ST 0110 BLOCK SE SIDE ( 100) 100 FT NE/O BOREN AVE                                                                                                                                                                                                    ,CLSTR,16,N,OTHER,PCC,,SUFMT, , ,BKR-TOFINO, ,,SE, ,INSVC,DISTRICT7, ,N,,-122.33360953758,47.6179044607242
1257550.24067652,251762.295221865,2263,518691,16,3602,33,31,BKR-1859,BKR,24TH AVE NW 0700 BLOCK W SIDE (  20) 20 FT N/O NW 70TH ST                                                                                                                                                                                                      ,SGL,2,N,GALV,PCC,2008/03/17 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/08/12 00:00:00+00,W,SDOT,INSVC,DISTRICT6, ,N,,-122.387668437334,47.6795960919626
1282035.66796561,244541.575662464,2264,518343,16,16865,107,-45,BKR-2602,BKR,NE 45TH ST 0370 BLOCK S SIDE (  99) 99 FT E/O 37TH AVE NE                                                                                                                                                                                                      ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,2009/08/17 00:00:00+00,S,SDOT,INSVC,DISTRICT4, ,N,,-122.287734706616,47.661116500005
1267108.06206232,232457.581794098,2265,519285,16,8811,53,17,BKR-366,BKR,ALOHA ST 0050 BLOCK N SIDE (  40) 40 FT E/O 5TH AVE N                                                                                                                                                                                                          ,SGL,2,N,GALV,PCC,2005/11/23 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/28 00:00:00+00,N,SDOT,INSVC,DISTRICT7, ,N,,-122.347334746562,47.6272053282011
1270818.56760211,222507.533143908,2266,663391,16,20730,15,34,BKR-3805,BKR,S MAIN ST 0020 BLOCK N SIDE (   5) 5 FT E/O 2ND AVE S                                                                                                                                                                                                          ,SGL,2,N,OTHER,PCC,, , , , ,GOOD,2017/01/19 00:00:00+00,N, ,INSVC,DISTRICT7, ,N,,-122.331504637543,47.6001316639487
1268607.00868785,226528.288668022,2267,518703,16,2760,79,35,BKR-1294,BKR,2ND AVE 0190 BLOCK SW SIDE (  59) 59 FT NW/O STEWART ST                                                                                                                                                                                                        ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,,SW,SDOT,INSVC,DISTRICT7, ,N,,-122.340786151988,47.6110340327297
1257712.8389487,254411.271352574,2268,518592,16,18907,186,-22,BKR-2125,BKR,NW 80TH ST 0235 BLOCK N SIDE ( 173) 77 FT E/O 24TH AVE NW                                                                                                                                                                                                      ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,2009/08/12 00:00:00+00,N,SDOT,INSVC,DISTRICT6, ,N,,-122.387225627041,47.6868657358775
1269822.71300909,225156.457242608,2269,518736,16,4381,145,34,BKR-957,BKR,3RD AVE 0120 BLOCK SW SIDE ( 127) 143 FT SE/O UNIVERSITY ST                                                                                                                                                                                                    ,SGL,4,N,GALV,PCC,,SUFMT,NONE,BKR-CORA,BKR-W2704,GOOD,,SW,SDOT,INSVC,DISTRICT7, ,N,,-122.335749924166,47.6073390616861
1254650.82512157,237251.920487002,2270,518994,16,5079,39,-24,BKR-430,BKR,32ND AVE W 0240 BLOCK E SIDE (  15) 15 FT N/O W MCGRAW ST                                                                                                                                                                                                      ,SGL,2,N,GALV,PCC,2008/04/15 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/08/13 00:00:00+00,E,SDOT,INSVC,DISTRICT7, ,N,,-122.39823832527,47.6396631973998
